Reviewer ID,Review Title,User Name,Rating,Review Date,Review,Useful Total,Review En,Review Title En
5815,意外・・・・,MOON,4,2016/10/17 11:23,"日本語のアフレコで観ました。
本来は英語の方が好みなので「どうせ日本語だからな～」と期待はしていませんでした。

すんばらしい！！
入り込めた！

この主人公の二人の関係が本当に素敵。
（あえて二人とも主人公と呼ばせてもらいます。）

心の距離感がいい。
お互いの距離感が同じのような気がする。

なんかホント映画っていいなって
変に感動した（笑）。",0,"I watched it on the Japanese after-recording.
Originally, I prefer English, so I didn't expect it to be Japanese anyway.

That's amazing!!
I got in!

The relationship between the two main characters is really wonderful.
(I dare to call them both the main characters.)

have a good sense of distance.
I feel like we have the same sense of distance.

It's really nice to see a movie
I was strangely moved (laughs).",Surprisingly...
5810,元気づけられる,mos********,5,2016/10/16 20:36,"ストーリーは意外性は無いけど
なんだか見ていてとても元気になれる映画！

いつかこんな会社で働いてみたいな〜！


アンハサウェイが美しい
ロバートデニーロはダンディ！！！(笑)

でも浮気夫を許すのか、、、！
とそこはびっくりした
ロバートデニーロが浮気現場を目撃した時
私もとてもショックを受けたヽ(；▽；)ノ

もう二度とするなよ！
あんな美しい奥さんがいるんだから！(笑)
家のこと全部やってて、
ストレス溜まってたのかなあ


やっぱ色々とバランスが大事だよね

メール事件笑った
会社の人達いい人だよね(笑)
太った人が
うわー！どうしよう！って言いながら
めっちゃ食べ物頬張ってるとこ面白かった(笑)

食い意地がすごい(笑)

疲れた時とか
元気無い時にこの映画見たら
元気になれる*&#92;(^o^)/*
明るい気持ちになれる！
おすすめです",2,"The story is not surprising
It's a movie that gives you a lot of energy to watch!

I want to work for a company like this someday~!


Anhathaway is beautiful
Robert De Niro is Dandy!!! (laughs)

But will you forgive your unfaithful husband...!
said the surprise there
When Robert De Niro witnessed the cheating scene
I was also very shocked ヽ(;▽;)no

Don't ever do it again!
I have such a beautiful wife!(Lol)
I've been doing everything about the house,
I wonder if I was stressed out


After all, balance is important

I laughed at the e-mail incident
The people in the company are nice people, aren't they
A fat person
I was like, ""Wow! What should I do?""
a face full of food.It was white lol

He's a big eater lol

When I'm tired
If you watch this movie when you're down
Get well*\(^o^)/*
It makes me feel cheerful!
I recommend it.",to be encouraged
5792,人をどう使うではなく、人にどう役立つか,yab********,3,2016/10/15 0:11,"　齢を取るということは、後進に道を譲ることなのだ。第一線を退いたのだから、人生の良きアドバイサーに徹することなのだ。出しゃばらずに、ひたすら黒子に徹することなのだ。定年を３年後に控え、いまだに部下に威張り散らし、自分より昇格していく後輩を祝福することもできず、何でこんな奴らの後塵を拝さなければならないのかと自暴自棄になり、既にあがりの現状をまったく認識しようとしない。

　僕は、正直インターン制度で雇われたロバート・デニーロの心境には今はなれない。ファッション通販サイト会社の若い女社長と社員の中で、どちらかと言うと煙たがられても、自分の立場をわきまえ、自分の立ち位置をいつにまにか確立していく彼に。
　みんながラフな格好の会社で、ひとり背広を着て、毎日まめにネクタイを変えてくる。そのライフスタイルを他人に押しつけることもせず、女社長の夫婦間の悩みまでも聞いてあげる彼に。その潔さと、紳士的なふるまいにため息しかでない。
　僕はなんてちっぽけな人間なんだろう。そう言われてもしょうがない。

　人をどう使うではなく、人にどう役立つか。その転換ができない限り、あがりの人間の価値はない。
　女社長役の アン・ハサウェイをサポートするロバート・デニーロがそれを教えてくれる。お洒落でとても素敵な彼。　
　僕がこの心境に到達できる日はめぐってくるのだろうか。ちっぽけな人間のままおじいさんになるのかなあ。その可能性も高いかもね。",1,"Getting old means giving way to younger people.Now that you've left the front line, you have to stick to the good advice of life.Don't meddle, just stick to Kuroko.Three years before his retirement age, he still can't be proud of his subordinates and congratulate his juniors who are getting promoted, and he is desperate to know why he should be behind these people, and he doesn't want to recognize the current situation at all.

　To be honest, I can't feel like Robert De Niro, who was hired by the internship system.Among the young female presidents and employees of a fashion mail order site company, he knows his position and establishes his position without realizing it.
　At a company where everyone is dressed in rough clothes, they wear suits by themselves and change their neckties frequently every day.","How do you help people, not how you use them"
5787,緑の中で太極拳をする人たち,じぇろにも,4,2016/10/14 17:11,"ネットでインターンに応募
瞬きが必要
間違いメールを消すため母親の家に侵入
夫は浮気
ホテルでは自前のバスローブ持参
夫が自白",0,"Apply for an internship online
Need to blink
break into one's mother's house to erase the wrong e-mail
My husband is unfaithful
You bring your own bathrobe at the hotel
Husband confesses",People playing tai chi in the green
5768,素晴らしい映画,sou********,5,2016/10/11 12:58,"オーシャンズ11のくだりが最高。音楽もオーシャンズ11でしたし、最高でした。クスリと笑えるいい映画に出会えてよかった。

男性はあんな感じに歳を重ねることができたら素敵なんでしょうね。
女性はあんな強さを持つ女性になりたいと願うでしょう。
また、夫婦で見てもいい映画かなって。",0,"Ocean's 11 section is the best.The music was Ocean's 11 and it was great.I'm glad I met a good movie that made me laugh.

It would be wonderful if men could grow older like that.
Women would want to be women of that strength.
I wonder if it's a good movie for a couple to watch again.",a great movie
5758,温かみがある作品,ton********,4,2016/10/10 13:43,"ロバートデニーロ、こんな役もいいですね。
この監督がメガホンを取った『トゥルー・ロマンス』と同様に温かみがある作品でした。",0,"Robert De Niro, I like this role.
The film was as warm as ""True Romance"" in which the director took the megaphone.",a work of warmth
5740,アメリカ人好みな展開,twi********,3,2016/10/8 22:18,　デ・ニーロとアン・ハサウェイの魅力のみで観れた感じ。ただし、デ・ニーロよりはビル・マーレイやトム・ハンクスのほうが適役だったように思います。デ・ニーロは「レナードの朝」は良かったんですが、本作は彼でないとダメってわけでもなかったです。つまらなくはないですが、一度観れば十分かと。,1,"I could only see the charm of De Niro and Anne Hathaway.However, I think Bill Murray and Tom Hanks played better roles than De Niro.De Niro liked ""Lenard's Morning,"" but this movie didn't have to be him.It's not boring, but I think it's enough to watch it once.",American-favored development
5734,素晴らしい,gak********,5,2016/10/8 17:02,深い何かを考えさせられ、教えてくれる。そんな映画。,0,It makes me think about something deep and tells me.That kind of movie.,Great
5724,優しくなれる,fra********,5,2016/10/7 10:31,"映画の内容は
これといった大きなトラブルもなく
ただただデ・ニーロの存在が
表情が、振る舞いが良い。
うんちく長々語るわけでもなく
そこに居てくれるデ・ニーロが良い。

街並みの緑がまた素敵で
難しく考えないですむ映画。

たまには
この様な映画が気持ちが休まります♪",1,"The content of the movie is
without much trouble
It's just that De Niro is here
He has a good expression.
I don't talk too long
I want De Niro to be there.

The greenery of the streets is beautiful again
a movie that doesn't have to be hard to think about.

once in a while
Movies like this make me feel at ease♪",to be able to be gentle
5722,パッケージに騙されないように！,jsd,5,2016/10/6 20:40,"一見女性向けの陳腐なサクセスストーリーものかと思わせるパッケージでスルーしていたんですが、もっと早く視聴しなかった事を後悔ｗ
ポジティブになれる素晴らしい作品でした。",2,"At first glance, it was a package that made me think it was an old fashioned success story for women, but I regretted not watching it earlier
It was a wonderful piece of work that made me feel positive.",Don't let the package deceive you!
5714,意外とシンプルな内容,shs********,4,2016/10/5 20:30,"私も女ですが、仕事を頑張っている女性や、定年まで勤め上げた方々を心から尊敬しています。

アンハサウェイ演じる主人公は、
がむしゃらに働いて社長を務めるすごいパワフルな女性だけど、
家族のことで悩んだり、実力や能力に関して悔しい思いをしたり。
どんなに上の人間でも、というか上の人間だからこそ、辛い思いをしているんだよねと改めて思いました。

そこに、インターンのおじいちゃんが加わって、（というよりそれがメイン ）
よりハートフルなストーリーになっています。

年配の男性たちの中で、仕事をしていたのでわかります。
居ると落ち着くんですよね。
やはり人生経験、社会人経験値が長いから、まさに生き字引。 落ち着いて考えれば、対応できることを何度も教えていただきました。

そんなことを思い出していたら、目がうるうるしてしまいました。


夫の浮気はまさかだったけど、ハッピーエンドだったからまぁ…よしとして。

背景やインテリアには凝られていて素敵です。
またいつか観たい映画。",1,"I am also a woman, but I really respect women who are working hard and those who have worked until retirement.

The main character played by Anhathaway is,
She's a very powerful woman who works like crazy and is the president,
I worry about my family and feel frustrated about my ability and ability.
I realized once again that no matter how senior you are, or rather because you are senior, you are having a hard time.

Grandpa, an intern, joined it (or rather, that's the main thing)
It's a more heart-filled story.

I understand because I was working among the older men.
I feel relaxed when I'm there.
Life experience and working experience are long, so it's a walking dictionary. ""If I think about it calmly, I was told many times that I could deal with it.""",Unexpectedly simple content
5713,評価が高いのが謎,pul********,1,2016/10/5 19:44,この映画の一番の問題点はとっちらかった脚本だろう。一つ一つのシーンに意味が無くデニーロのリアクションショットで彼が何を考えているのかまったく分からない。話全体の流れもベンとジュールズどちらの話で問題はなんなのかはっきりしない。つまり観客にははっきりとした映画の目的が提示されないまま進んで行く。最終的な問題はＣＥＯを受け入れるかどうか？いやそんなこと映像で表現出来ないでしょう。全然クライマックスとして盛り上がらない。もうひとつの問題もまるで昼ドラ。最終的にジュールズの状況は一切変わってない。所々に最近流行りの下品なシーンを入れてくるあざとさも嫌。これを観るくらいなら「プラダを着た悪魔」や「お買い物中毒な私」をお勧めする。この監督さんが長くハリウッドで生き残ってこれた事さえ謎。レネ・ルッソの老いを観てショックを受けた。,11,"The biggest problem with this movie is probably a very good script.Each scene is meaningless and I have no idea what he's thinking with De Niro's reaction shot.The whole story is not clear as to whether Ben or Jules is at stake.In other words, the audience goes on without being presented with a clear purpose for the movie.The final question is whether to accept the CEO?No, you can't express that in the video.It's not exciting at all.Another problem is that it's like a daytime drama.In the end, Jules' situation has not changed at all.I don't like the bruises and bruises that put vulgar scenes in places that are popular these days.Rather than watching this, I recommend ""The Devil in Prada"" or ""I'm a shopping addict.""It is even a mystery that this director has survived in Hollywood for a long time.I was shocked to see Rene Russo's old age.",The mystery is that it has a high reputation
5703,私にもベンがいたらいいのにな～,gfq********,5,2016/10/4 18:54,"ストーリーや演出にムダがなく、すごく良かった。
何がテーマな映画なのか？と言われれば”愛”なのかもしれないけど、恋愛・家族愛・友情の愛・会社への愛・同僚への愛・同士愛・・・・
色なん愛が盛り込まれています。

なので、登場人物もそれなりにいますがわかりやすい！

細かいことは皆さんが書かれていると思うので省きます(笑)

アン・ハサウェイはチャーミング！
イヤミのないチャーミングだし、仕事している姿も素敵で思わず自分もこんな風に仕事がしたい！と思った女性は少なくないでしょう。


もちろん、ロバート・デ・ニーロの役柄が一番最高！
大御所がこんな役をするなんて！と、そのどんな役も物にしてしまうすごさに圧巻です。

男と女の関係にならず、こんな風に頼りになれる男の人がいたらいいな～と多くの女性が思うでしょう。
私もベンに聞いて欲しいことがいっぱいあります！

男女共に楽しめる映画だと思います。
オススメです！！",1,"It was great that the story and direction were not wasteful.
What's the theme of the movie?Maybe it's love, but love, family love, friendship love, love for the company, love for the colleagues, love for each other...
It's full of love.

So there are some characters, but it's easy to understand!

I'll leave out the details because I think you're all writing them down lol

Anne Hathaway is charming!
Many women would have thought that they would like to work like this because they are charming without earrings and the way they work is wonderful.


Of course, Robert De Niro's role is the best!
I was overwhelmed by the great prince's ability to play such a role, and the greatness of making any role into possession.",I wish I had Ben too
5697,シニア・インターン制度,☆希望の星☆,4,2016/10/4 15:42,"大好きな　映画ホリディの監督さんが撮った映画
やはり好きな映像の色合い
女性の沢山出てくる映画だが　うまく処理してすっきりした仕上がり
スピード感もあり　見やすい疲れない映画

デニーロがこんな役をするのかという感慨を持った
それなりにいい味を出していた
アン・ハサウエイ　美しいそれのみの印象

シニア・インターン制度は調べてみると日本にもあるようだ
定年後の再就職がうまくいかない現実
インターンで入社して
映画の中のように　豊富な社会体験が評価されて
人間関係の潤滑油的存在になるのは夢物語に思える

夢物語…それも映画の大事な役目
働いている女性がこの作品を観て　夢を見て
また元気になれたらいいのでは。",0,"a movie taken by the director of one's favorite movie Holiday
As expected, the color of my favorite video
It's a movie with a lot of women, but it's done well, and it's done nicely
It's fast, it's easy to watch, it's not tiring

I had a feeling that De Niro was going to play this role
It tasted good in its own way
Anne Hathauay: Beautiful and Only Impression

Looking into the senior internship system, it seems that there is one in Japan, too
reality of poor reemployment after retirement
internally
It's like in a movie, and it's appreciated for its rich social experience
It seems like a dream to be a lubricant in a relationship

Dreams... That's an important part of the movie
A working woman saw this work and dreamed about it
I wish I could get well again.",senior internship program
5677,最近観た映画の中では,chi********,5,2016/10/3 0:00,"ぶっちぎりで1番面白かった︎︎
私はジュールズほどの人間ではないけど、同じ働く30代女としてすごく感情移入してしまった。明日からまたがんばろうって思えた。
割と会話のテンポもはやめで笑あり、涙あり、ほんと忙しかった笑
この映画最大の魅力はなんといっても、ロバートデニーロ演じるベンの存在。紳士でチャーミングで熱くて優しくて大好き。口数が少ない分、表情や視線での表現が多いんだけど、言葉以上に深みがあってとっても魅力的。シニア世代は年寄りだと思ってない？！シニア世代は水も甘いも経験して生きてきた人生のスペシャリストで、私たちが抱くような悩みはだいたい経験してる。最近シニア世代の方にときめくのは、経験で得た包容力と優しさがあるからなんだよね。勉強させてもらいつつ、たまには甘えさせてくれるベンのような人、いないかなー。そしてそんな人になりたいな。",1,"The funniest ︎︎ in the world
I'm not as good as Jules, but as a woman in her 30s who works the same way, I've become very emotional.I thought I'd do my best again from tomorrow.
The tempo of the conversation was relatively fast, and there were tears, and I was really busy
The biggest attraction of this movie is the presence of Ben, played by Robert De Niro.I am a gentleman, charming, hot and kind, and I love it.""Since I don't talk much, there are many expressions with facial expressions and eyes, but they are more profound than words, and they are very attractive.""Don't you think the senior generation is old?!The senior generation is a life specialist who has lived through both water and sweetness, and we have experienced most of the worries we have.The reason why I'm excited about the senior generation these days is because of the tolerance and kindness I've gained from my experience.",one of the most recent movies I've ever seen
5669,見た後に心がほっこりする,miy********,4,2016/10/2 0:29,"単純に面白かったです。
ファッションが好きな自分にとっては夢のような…職場、主人公、これ日本で言うところのリア充と言うのだなあ思った。

デニーロに感謝というかデニーロじゃなきゃ成立しない映画のような気がする。
主演だから当然なんだけどね。

みんな周りが良い人だからこういう物語が成立するんですねえ。

でも所々日本を意識した演出があって嬉しかったな。
主人公の趣味が太極拳であるとか打ち合わせでの食事が出前の寿司とか！
雑誌の企画に出てきそうな物語でしたね。",0,"It was just fun.
For me, who loves fashion, it's like a dream... I thought that the workplace, the main character, was what we call ""Riyamitsu"" in Japan.

I feel like it's a movie that can't be made unless it's De Niro.
It's only natural that I'm the main character.

This kind of story is established because everyone is good around them.

But I was glad that there were some Japanese-conscious productions here and there.
The main character's hobby is tai chi, or sushi delivered for dinner at a meeting!
It was a story that appeared in a magazine project.",feel refreshed after seeing
5661,デニーロ,mcc********,2,2016/10/1 15:41,デニーロの無駄遣い,4,a waste of De Niro's money,De Niro Corporation
5657,甘口すぎる優しい世界,tsi********,2,2016/10/1 0:51,"この映画のコンセプトを聞いて男性の私が期待するのは、
・とある事情で仕方なく採用したシニア社員
・世代のギャップで衝突したりバカにされたり
・とうとう仕事で大きなミスを犯してしまう
・いよいよ進退窮まるシニア社員
・そんな中でもっと深刻なトラブル発生。
・若者は経験や対人スキルがなくトラブルを解決できない
・そこをシニア社員がまさかの大活躍でトラブル解決！
という展開。
まあ、老人と若者が融和するまでの衝突にたっぷり時間を使ってほしい。
ところがこの映画、わりと最初からシニア社員はみんなの人気者になる。
女社長も案外すぐに「お爺ちゃん好き好き！」になってしまう。
このシニア社員には他人を虜にする魔力でもあるような感じ。

また、仕事ではトラブルらしいトラブルもなく、
シニア社員が機転を効かすのは、しょうもないメール誤送信を取り消す件だったりする。
もっとさあ、IT世代の若者の低い対人スキルでは怒りを静められないクレームを、
シニア社員の高い対人スキルで解決するとかさ、
そういうのが見たかった。

どちらかというと、女性の「こんな素敵なおじ様が側にいてくれたら最高！」って願望の具現化ではないかと思う。
疑似お父さんみたいな感じ。
見ていてなぜか「ドラえもん」を連想してしまった。

というわけで、最初から最後までみんながラブラブ状態の
甘口すぎる優しい映画。
男性にはつまらないかも。",4,"As a man, I look forward to hearing the concept of this movie,
·Senior employees who had no choice but to hire due to certain circumstances
·Collision and ridicule due to generational gaps
·Finally, I make a big mistake at work
·Senior employees who are finally at a standstill
·In the midst of this, more serious problems have occurred.
·Young people have no experience or interpersonal skills and cannot solve problems
·A senior employee solved the problem with an unexpected success!
This is the development.
Well, I want you to spend a lot of time in the conflict between the old and the young.
However, from the beginning, the movie's senior employees become popular among all.
The female president soon becomes ""Grandpa likes and dislikes!""
For this senior employee, it seems that it is also a magical power to captivate others.",an overly sweet and gentle world
5647,優しい映画,u_t********,4,2016/9/29 23:41,"大きなエピソードがあるわけでもないのに、最後まで飽きずに観れます。
デ・ニーロ最高！アンハサウェイ可愛すぎ！",0,"It's not like there's a big episode, but you can watch it until the end without getting tired of it.
De Niro is the best! Anhathaway is so cute!",a gentle film
5620,なんだかホッコリ♪,tak********,5,2016/9/27 23:14,"基本的には大人の映画。でも笑いに友情、恋愛と多くの要素が詰まっているがどれもバランスよく時間内にまとまっている。
アクションやアニメに飽きて少し落ちついた時間が欲しい人は是非☆",0,"Basically, it's an adult movie, but it's full of laughter, friendship, love and many other factors, all of which are well-balanced and well-organized in time.
If you're bored with action or anime and want some time to calm down, be sure to ☆",It's kind of hot ♪
5615,素敵な物語,melon chan,4,2016/9/27 13:43,こんなに紳士的でHAPPYを振り撒ける人って素敵。誰でも心を開いて周りが明るくなる。人生ってどこかで思い通りにならなかったりするものだけど考え方１つで幸せにも不幸せにもなる。とにかく前を向いて歩いていけそうなハッピーが詰まった映画です。,0,"It's wonderful to have such a gentlemanly person who can sprinkle Happy on you.Everyone is open-minded and cheerful.Life doesn't work out the way you want it to, but just one way of thinking makes you happy and unhappy.Anyway, it's a movie filled with happiness that makes you feel like you can walk forward.",a lovely story
5606,余りにも想像通り過ぎて・・・,ang********,3,2016/9/26 23:44,"序盤、想像した事。

・爺様は秘めたる才能を持っており、それがジワジワ現れてくる
・それに伴い、最先端のネット産業の企業にも爺様影響が
・女社長、爺様に影響されてくる
・多分、女社長の夫は浮気する（それも女社長の部下か友達）
・女社長と爺様、出張するな・・きっと
・出張先で、なんだかんだでベッドの上でしみじみ会話
◎そのまま寝てしまい、朝日が射してベッドの上で二人がアタフタ
・女社長の夫「俺が悪かった」と謝罪し、元さや
・爺様の影響を受けた女社長、心に余裕を持ち仕事と家庭を両立

ざっとこれだけ想像しましたが、「◎」以外は全部合っていた。

そう、あまりにも余りに王道、そのまんま、誰でも書けるストーリー・・
それがこれだけ面白いのは、ひとえに主役二人の素晴らしい演技ゆえ。

楽しく、面白く、素晴らしい映画だったのは確かですが、
余りにも「想像通り」過ぎて辛目です。",3,"What I imagined in the beginning.

·The old man has a hidden talent, and it slowly shows up
·As a result, the influence of old men on companies in the cutting-edge Internet industry will be affected
·The female president and grandfather are influenced
·Perhaps the female president's husband cheats on her (also a subordinate or friend of the female president)
·Don't go on a business trip with the female president and grandfather...I'm sure
·Talking deeply on the bed for some reason while on a business trip
◎I just fell asleep, and the morning sun shone, and the two of us were on the bed
""·The female president's husband apologized, saying """"I'm sorry"""" and said """"Moto Saya""""""
·The female president who was influenced by her grandfather has plenty of time to spare and work and family

""I roughly imagined this, but everything was right except """"◎"""".""

Yes, it's too much of a royal road, and it's a story that anyone can write
The reason why it is so interesting is because of the wonderful performances of the two main characters.It was a fun, interesting, and wonderful movie, I'm sure,
It's too harsh because it's too ""as I imagined.""",It's too much of a imagination...
5605,きれい,kog********,4,2016/9/26 23:33,元気になれる。ただそれだけでいい。,1,I feel better.That's all I need.,beautiful
5594,大人のディズニー映画,とみいじょん,4,2016/9/25 23:46,"ヒロインが活躍して、難関を乗り越え成長していく。そのヒロインを助ける王子様、もとい今回はナイトが表れて、ヒロインの苦境を救う。
 
だから鑑賞後感はすこぶるgood。夢の一時を満喫させてくれます。
　 

サポートするって難しいですよね。
　経験があれば、その経験を押し売りしたくなる。
　相手を立てるより、自分がと押し売りしたくなる。
　それなりの地位にいた方なら、雑用どころか、人に命令するだけで、自分は動かない、なんていう再雇用の人を何人も観てきました。そのくせ、色々なところで若い人のフォローを必要としているのに、自分の給料が下がった愚痴、待遇が悪いという愚痴。会社はあなたの愚痴を聴く場ではな～い！！！老人の保育園ではな～い！！って叫びたいくらい。
　だから、ベンのナイト振りがまぶしくて。
　かつ、派手ではないのに上質な洋服、持ち物。憧れてしまう。
　そしておちゃめ。『オーシャンズ４』には、ありえな～い！！！と思いながらも笑いました。
　USAって雇用契約がシビアで、個人主義が浸透しているから、サービス残業なんてしないと勝手に思っていましたが、そうでもないのねと親近感がわく場面も。
 
そして、ハサウエイさんの美しさに改めて目を見張ってしまいました。
　正直、お顔立ちはあまり好きではないのですが、歩くだけであんなに綺麗なんて。立ち振る舞いの美しさって憧れてしまいます。
 
と真似したくなる要素の玉手箱。
　とは言え、完璧な人物像を描き出しているのではありません。
　ジュールが見せる幼児のような姿。社長をしている大人がするか？と呆れてしまうのだけれど、ハサウェイさんがなさると、何故か苦笑しつつも許せてしまう。『ゲットスマート』でも思ったけど、シリアスからコメディまでこなせる器用な方ですね。
　またベンも、身だしなみも立ち振る舞いも、”インターン”としての自分の居場所の造り方も、さすが人生の大先輩と言いたいですが、エピソードで語られる窮地の救い方は決して”できる”男ではありません。実直にコツコツ40年仕事をこなした人。へたすると”ただ人の良いだけの老人に”なってしまうのですが、デ・ニ―ロ氏が演じると、エピソードでは語られていないキャリアがにじみ出てくる。この人を本気にさせたら怖いぞみたいな。さすが、デ・ニ―ロさんです。

と、よくぞこの役にこのお二人をキャスティングしたなあと、キャスティングありきの映画。


自分の老後を考えたい時に見直したいです。
満点はつけられなかったけど、お勧めの一本です。",1,"The heroine plays an active role, overcoming difficulties and growing up.The prince who helps the heroine, this time the night appears and saves the heroine from her predicament.
 
That's why it feels so good after watching it.It will make you enjoy the moment of your dreams.
　 

It's hard to support them.
　If you have experience, you want to force the experience.
　I'd rather force myself to sell than stand up to others.
　I've seen many re-employed people who, if they were in a position of their own, would not do odd jobs, but simply order others to do themselves.Nevertheless, he complains that his salary has dropped even though he needs to follow young people in many places, and that his treatment is bad.The company is not a place to listen to your complaints!!!It's not an old people's nursery school! I even want to scream.
　So, Ben's night dance was so bright.And even though it's not flashy, it's high-quality clothes and belongings, and I yearn for them.
　And you little prank.""Ocean's 4"" doesn't make sense, but I laughed.
　In USA, the employment contract is severe and individualism permeates, so I thought I wouldn't work overtime, but there are also situations where I feel close to them.
 
And I was once again amazed at the beauty of Hathauay.
　To be honest, I don't really like your features, but I can't believe you're so beautiful just by walking. I yearn for the beauty of your behavior.
 
It's an element of Tamatebox that makes you want to imitate.
　However, it does not create a perfect personality.
　Jules looks like a toddler.Do adults who are presidents do it?I was amazed, but when Mr. Hathaway did, I could forgive him with a wry smile for some reason.As I thought in Get Smart, he is a dexterous person who can do everything from serious to comedy.
　Also, I would like to say that Ben, his appearance and behavior, and his way of making his place as an intern are great seniors in his life, but the way he saves the difficulties mentioned in the episode is by no means a ""can"" man.A person who has been working honestly for 40 years, and when he is not good enough, he becomes ""just a good old man,"" but when De Niro plays, he reveals a career that is not mentioned in the episode.I think it would be scary to make this person serious.As expected of De Niro.",an adult Disney movie
5574,今の時代の映画,綾乃,3,2016/9/25 12:33,"今の時代、70代の人たちはまだまだ元気な人が多いだろう。
余暇を楽しみたいという人もいれば、デ・ニーロ演じるベンみたいに働きたいというひともいる。 

そんなベンがファッション通販会社を経営するアン・ハサウェイ演じるジュールスの会社にインターンとして就職する。

今の時代に合った設定だか、ストーリー展開やラストに関しては、観ているうちに先が読めてまうのが残念だし、やや王道的な感じがする。

デ・ニーロは役柄によって、様々な表情を演じ分けれることで知られているが、今回の役は人が良さそうな真面目なおじいさんといった感じ。

アン・ハサウェイは、似たような役を今まで見たことがあるような気がするが、キュートなので良しとする(笑)。",1,"In this day and age, many people in their 70s are still healthy.
Some people want to enjoy their leisure time, while others want to work like Ben, played by De Niro. 

Ben gets a job as an intern at a Jules company played by Anne Hathaway, who runs a fashion mail order company.

It's a shame that I can read the story line and the last one as I watch it, and it feels a bit royal.

De Niro is known to be able to perform various facial expressions depending on his character, but this role is like a serious old man who seems to be good-natured.

Anne Hathaway feels like she's seen a similar role before, but she's cute, so it's good (lol).",movies of today's time
5567,ひとえに2人の好演が,nex********,4,2016/9/24 23:53,"光る、肩の凝らない映画。
ある種ファンタジーかな。こんなシチュエーション、頑張り働く女子には垂涎。頼り甲斐のあるインターン、なんてね…パートナーはまだまだある意味未熟だし。ただそこに至るお互いの違和感の克服は結構見せますね。細やかだし、コメディタッチもたっぷり。でもビジネスの厳しさが底を流れています。デニーロは、ふと、往年の男臭さが臭うシーンもあるのだけれどうま〜く爪を隠していて（苦笑）受けの演技が楽しすぎました。アンは「プラダを着た悪魔」続きの、ヤングママエグゼクティブ（って言葉があるのかどーか知りませんが）の一生懸命キャラを活き活き。しかし数年のうちにもはやメリルの役どころに近づいているのが面白い。この主人公は、でも仕事も家庭もどちらも大切に出来そう。それはこんな頼もしきダンディな友達！がいるからで…まあやはり夢ですよ。夢だから心地いいんですね。

ラストもいい終わり方。教わり、教え、2人の道はこれからも続く…墓場まで？",1,"a shimmering, stiff-shouldered movie.
It's kind of a fantasy.In this situation, girls who work hard are drooling.A reliable intern... My partner is still immature in a way.However, we show a lot of how we overcome the sense of strangeness that leads to that.It's detailed and has a lot of comedy touches.But the difficulty of business is running out.De Niro suddenly had a scene where he smelled like a man of the past, but he hid his nails well (bitter smile) and the popular performance was too much fun.Ann worked hard to make use of the characters of the Young Mama Executive (though I don't know if there is a word for it or not) in the series of ""The Devil in Prada.""But it's interesting to see that in a few years he's getting closer to Merrill's role.This main character, however, will be able to take good care of both his work and his family.",Two good performances at a time
5566,久し振りに良質な映画を観ました,hkr********,5,2016/9/24 23:38,"ストーリーも良いし、キャストも魅力的でとても良かった。
デニーロとハサウェイの演技も文句なしでした。
久し振りに良質な作品を観たって感じがします。

つまらないと酷評してる人は、感性がお子様なのか、ひねた見方しかできない人なんだろうと思います。
いろいろな面のある映画というものの一面しかみれない人なんでしょう。

悪い人間も出てこなければ、ドラマチックな展開もない映画ですが、こういう作られた感のあるヒューマニズムに身を委ねて楽しむのも映画の大きな魅力なのにね。

これからも、こういう映画を見終わった後に観て良かったといえる感性の人間で有りたいと私は思います。",2,"The story was good and the cast was very attractive.
De Niro and Hathaway's performances were also satisfactory.
It feels like I've seen a good quality work for the first time in a while.

I think the person who criticizes me for being boring is a person who can only look at it in a perverse way, whether it's a child or not.
I guess he's a person who can only see one side of a movie with many aspects.

It's a movie that doesn't have bad people or dramatic developments, but it's also a big attraction of movies to give yourself up to this kind of humanism.

I hope that I will continue to be a person with a feeling that I am glad to see after watching this kind of movie.",It's been a long time since I saw a good movie
5552,今時っぽい,jo0********,4,2016/9/23 10:13,"ブルックリンにあるオフィスが素敵で見ているだけで楽しい。
映像や音楽からセンスの良さを感じさせられる映画です。

そのうちネット販売だけでなくSOHOとかに路面店を出すのかな
とか考えて見てました。",0,"The Brooklyn office is nice and fun just to look at.
It's a movie that gives you a good sense of taste from images and music.

I wonder if they will open street shops in SOHO and other places as well as online sales
and so on.",modern
5538,涙を堪えるのが大変だった,fli********,5,2016/9/22 2:36,"海外旅行に行く機内の中で最近見たが、テンポのいい掛け合いやストーリー展開にグイグイ引き込まれ、クライマックスでは涙を堪えるのが大変だった。
機内で泣くわけにはいかないと歯をくいしばるほど…笑
キャストが豪華だけじゃない素晴らしい内容だった。",0,"I recently saw it on a plane traveling abroad, and it was hard to hold back tears at the climax because I was drawn into fast-paced conversations and storylines.
I clenched my teeth when I couldn't cry on the plane...lol
The cast wasn't just gorgeous, it was great.",I had a hard time holding back my tears
